"Time (UTCG)","Magnitude (km)"
16 Jan 2023 11:07:00.000,383494.797017
16 Jan 2023 11:08:00.000,383487.148198
16 Jan 2023 11:09:00.000,383479.413965
16 Jan 2023 11:10:00.000,383471.594385
16 Jan 2023 11:11:00.000,383463.689524
16 Jan 2023 11:12:00.000,383455.699451
16 Jan 2023 11:13:00.000,383447.624238
16 Jan 2023 11:14:00.000,383439.463956
16 Jan 2023 11:15:00.000,383431.218678
16 Jan 2023 11:16:00.000,383422.888479
16 Jan 2023 11:17:00.000,383414.473435
16 Jan 2023 11:18:00.000,383405.973625
16 Jan 2023 11:19:00.000,383397.389127
16 Jan 2023 11:20:00.000,383388.720022
16 Jan 2023 11:21:00.000,383379.966392
16 Jan 2023 11:22:00.000,383371.128320
16 Jan 2023 11:23:00.000,383362.205892
16 Jan 2023 11:24:00.000,383353.199194
16 Jan 2023 11:25:00.000,383344.108314
16 Jan 2023 11:26:00.000,383334.933340
16 Jan 2023 11:27:00.000,383325.674365
16 Jan 2023 11:28:00.000,383316.331479
16 Jan 2023 11:29:00.000,383306.904777
16 Jan 2023 11:30:00.000,383297.394353
16 Jan 2023 11:31:00.000,383287.800305
16 Jan 2023 11:32:00.000,383278.122729
16 Jan 2023 11:33:00.000,383268.361726
16 Jan 2023 11:34:00.000,383258.517396
16 Jan 2023 11:35:00.000,383248.589842
16 Jan 2023 11:36:00.000,383238.579166
16 Jan 2023 11:37:00.000,383228.485474
16 Jan 2023 11:38:00.000,383218.308873
16 Jan 2023 11:39:00.000,383208.049470
16 Jan 2023 11:40:00.000,383197.707375
16 Jan 2023 11:41:00.000,383187.282699
16 Jan 2023 11:42:00.000,383176.775553
16 Jan 2023 11:43:00.000,383166.186051
16 Jan 2023 11:44:00.000,383155.514308
16 Jan 2023 11:45:00.000,383144.760441
16 Jan 2023 11:46:00.000,383133.924567
16 Jan 2023 11:47:00.000,383123.006805
16 Jan 2023 11:48:00.000,383112.007277
16 Jan 2023 11:49:00.000,383100.926104
16 Jan 2023 11:50:00.000,383089.763409
16 Jan 2023 11:51:00.000,383078.519318
16 Jan 2023 11:52:00.000,383067.193956
16 Jan 2023 11:53:00.000,383055.787452
16 Jan 2023 11:54:00.000,383044.299934
16 Jan 2023 11:55:00.000,383032.731532
16 Jan 2023 11:56:00.000,383021.082379
16 Jan 2023 11:57:00.000,383009.352607
16 Jan 2023 11:58:00.000,382997.542351
16 Jan 2023 11:59:00.000,382985.651748
16 Jan 2023 12:00:00.000,382973.680933
16 Jan 2023 12:01:00.000,382961.630047
16 Jan 2023 12:02:00.000,382949.499229
16 Jan 2023 12:03:00.000,382937.288620
16 Jan 2023 12:04:00.000,382924.998363
16 Jan 2023 12:05:00.000,382912.628603
16 Jan 2023 12:06:00.000,382900.179486
16 Jan 2023 12:07:00.000,382887.651157
16 Jan 2023 12:08:00.000,382875.043765
16 Jan 2023 12:09:00.000,382862.357460
16 Jan 2023 12:10:00.000,382849.592394
16 Jan 2023 12:11:00.000,382836.748717
16 Jan 2023 12:12:00.000,382823.826584
16 Jan 2023 12:13:00.000,382810.826151
16 Jan 2023 12:14:00.000,382797.747573
16 Jan 2023 12:15:00.000,382784.591008
16 Jan 2023 12:16:00.000,382771.356615
16 Jan 2023 12:17:00.000,382758.044555
16 Jan 2023 12:18:00.000,382744.654989
16 Jan 2023 12:19:00.000,382731.188081
16 Jan 2023 12:20:00.000,382717.643994
16 Jan 2023 12:21:00.000,382704.022896
16 Jan 2023 12:22:00.000,382690.324952
16 Jan 2023 12:23:00.000,382676.550332
16 Jan 2023 12:24:00.000,382662.699205
16 Jan 2023 12:25:00.000,382648.771741
16 Jan 2023 12:26:00.000,382634.768114
16 Jan 2023 12:27:00.000,382620.688498
16 Jan 2023 12:28:00.000,382606.533066
16 Jan 2023 12:29:00.000,382592.301996
16 Jan 2023 12:30:00.000,382577.995465
16 Jan 2023 12:31:00.000,382563.613652
16 Jan 2023 12:32:00.000,382549.156737
16 Jan 2023 12:33:00.000,382534.624902
16 Jan 2023 12:34:00.000,382520.018329
16 Jan 2023 12:35:00.000,382505.337203
16 Jan 2023 12:36:00.000,382490.581709
16 Jan 2023 12:37:00.000,382475.752034
16 Jan 2023 12:38:00.000,382460.848365
16 Jan 2023 12:39:00.000,382445.870892
16 Jan 2023 12:40:00.000,382430.819806
16 Jan 2023 12:41:00.000,382415.695298
16 Jan 2023 12:42:00.000,382400.497561
16 Jan 2023 12:43:00.000,382385.226790
16 Jan 2023 12:44:00.000,382369.883180
16 Jan 2023 12:45:00.000,382354.466928
16 Jan 2023 12:46:00.000,382338.978232
16 Jan 2023 12:47:00.000,382323.417291
16 Jan 2023 12:48:00.000,382307.784307
16 Jan 2023 12:49:00.000,382292.079481
16 Jan 2023 12:50:00.000,382276.303016
16 Jan 2023 12:51:00.000,382260.455116
16 Jan 2023 12:52:00.000,382244.535987
16 Jan 2023 12:53:00.000,382228.545837
16 Jan 2023 12:54:00.000,382212.484872
16 Jan 2023 12:55:00.000,382196.353302
16 Jan 2023 12:56:00.000,382180.151339
16 Jan 2023 12:57:00.000,382163.879192
16 Jan 2023 12:58:00.000,382147.537076
16 Jan 2023 12:59:00.000,382131.125205
16 Jan 2023 13:00:00.000,382114.643794
16 Jan 2023 13:01:00.000,382098.093059
16 Jan 2023 13:02:00.000,382081.473219
16 Jan 2023 13:03:00.000,382064.784492
16 Jan 2023 13:04:00.000,382048.027099
16 Jan 2023 13:05:00.000,382031.201261
16 Jan 2023 13:06:00.000,382014.307200
16 Jan 2023 13:07:00.000,381997.345141
16 Jan 2023 13:08:00.000,381980.315308
16 Jan 2023 13:09:00.000,381963.217927
16 Jan 2023 13:10:00.000,381946.053226
16 Jan 2023 13:11:00.000,381928.821434
16 Jan 2023 13:12:00.000,381911.522779
16 Jan 2023 13:13:00.000,381894.157493
16 Jan 2023 13:14:00.000,381876.725808
16 Jan 2023 13:15:00.000,381859.227956
16 Jan 2023 13:16:00.000,381841.664173
16 Jan 2023 13:17:00.000,381824.034693
16 Jan 2023 13:18:00.000,381806.339754
16 Jan 2023 13:19:00.000,381788.579592
16 Jan 2023 13:20:00.000,381770.754448
16 Jan 2023 13:21:00.000,381752.864560
16 Jan 2023 13:22:00.000,381734.910170
16 Jan 2023 13:23:00.000,381716.891520
16 Jan 2023 13:24:00.000,381698.808854
16 Jan 2023 13:25:00.000,381680.662416
16 Jan 2023 13:26:00.000,381662.452452
16 Jan 2023 13:27:00.000,381644.179208
16 Jan 2023 13:28:00.000,381625.842933
16 Jan 2023 13:29:00.000,381607.443876
16 Jan 2023 13:30:00.000,381588.982285
16 Jan 2023 13:31:00.000,381570.458414
16 Jan 2023 13:32:00.000,381551.872513
16 Jan 2023 13:33:00.000,381533.224836
16 Jan 2023 13:34:00.000,381514.515638
16 Jan 2023 13:35:00.000,381495.745174
16 Jan 2023 13:36:00.000,381476.913701
16 Jan 2023 13:37:00.000,381458.021476
16 Jan 2023 13:38:00.000,381439.068758
16 Jan 2023 13:39:00.000,381420.055807
16 Jan 2023 13:40:00.000,381400.982884
16 Jan 2023 13:41:00.000,381381.850250
16 Jan 2023 13:42:00.000,381362.658169
16 Jan 2023 13:43:00.000,381343.406905
16 Jan 2023 13:44:00.000,381324.096722
16 Jan 2023 13:45:00.000,381304.727886
16 Jan 2023 13:46:00.000,381285.300666
16 Jan 2023 13:47:00.000,381265.815328
16 Jan 2023 13:48:00.000,381246.272143
16 Jan 2023 13:49:00.000,381226.671380
16 Jan 2023 13:50:00.000,381207.013310
16 Jan 2023 13:51:00.000,381187.298206
16 Jan 2023 13:52:00.000,381167.526341
16 Jan 2023 13:53:00.000,381147.697989
16 Jan 2023 13:54:00.000,381127.813425
16 Jan 2023 13:55:00.000,381107.872926
16 Jan 2023 13:56:00.000,381087.876769
16 Jan 2023 13:57:00.000,381067.825231
16 Jan 2023 13:58:00.000,381047.718593
16 Jan 2023 13:59:00.000,381027.557135
16 Jan 2023 14:00:00.000,381007.341136
16 Jan 2023 14:01:00.000,380987.070880
16 Jan 2023 14:02:00.000,380966.746650
16 Jan 2023 14:03:00.000,380946.368730
16 Jan 2023 14:04:00.000,380925.937404
16 Jan 2023 14:05:00.000,380905.452958
16 Jan 2023 14:06:00.000,380884.915680
16 Jan 2023 14:07:00.000,380864.325857
16 Jan 2023 14:08:00.000,380843.683778
16 Jan 2023 14:09:00.000,380822.989733
16 Jan 2023 14:10:00.000,380802.244011
16 Jan 2023 14:11:00.000,380781.446906
16 Jan 2023 14:12:00.000,380760.598708
16 Jan 2023 14:13:00.000,380739.699712
16 Jan 2023 14:14:00.000,380718.750211
16 Jan 2023 14:15:00.000,380697.750501
16 Jan 2023 14:16:00.000,380676.700878
16 Jan 2023 14:17:00.000,380655.601639
16 Jan 2023 14:18:00.000,380634.453081
16 Jan 2023 14:19:00.000,380613.255504
16 Jan 2023 14:20:00.000,380592.009207
16 Jan 2023 14:21:00.000,380570.714490
16 Jan 2023 14:22:00.000,380549.371654
16 Jan 2023 14:23:00.000,380527.981002
16 Jan 2023 14:24:00.000,380506.542838
16 Jan 2023 14:25:00.000,380485.057463
16 Jan 2023 14:26:00.000,380463.525185
16 Jan 2023 14:27:00.000,380441.946307
16 Jan 2023 14:28:00.000,380420.321137
16 Jan 2023 14:29:00.000,380398.649982
16 Jan 2023 14:30:00.000,380376.933149
16 Jan 2023 14:31:00.000,380355.170949
16 Jan 2023 14:32:00.000,380333.363689
16 Jan 2023 14:33:00.000,380311.511682
16 Jan 2023 14:34:00.000,380289.615238
16 Jan 2023 14:35:00.000,380267.674669
16 Jan 2023 14:36:00.000,380245.690289
16 Jan 2023 14:37:00.000,380223.662410
16 Jan 2023 14:38:00.000,380201.591349
16 Jan 2023 14:39:00.000,380179.477419
16 Jan 2023 14:40:00.000,380157.320937
16 Jan 2023 14:41:00.000,380135.122220
16 Jan 2023 14:42:00.000,380112.881585
16 Jan 2023 14:43:00.000,380090.599351
16 Jan 2023 14:44:00.000,380068.275837
16 Jan 2023 14:45:00.000,380045.911363
16 Jan 2023 14:46:00.000,380023.506249
16 Jan 2023 14:47:00.000,380001.060816
16 Jan 2023 14:48:00.000,379978.575388
16 Jan 2023 14:49:00.000,379956.050286
16 Jan 2023 14:50:00.000,379933.485834
16 Jan 2023 14:51:00.000,379910.882357
16 Jan 2023 14:52:00.000,379888.240179
16 Jan 2023 14:53:00.000,379865.559626
16 Jan 2023 14:54:00.000,379842.841024
16 Jan 2023 14:55:00.000,379820.084701
16 Jan 2023 14:56:00.000,379797.290984
16 Jan 2023 14:57:00.000,379774.460201
16 Jan 2023 14:58:00.000,379751.592683
16 Jan 2023 14:59:00.000,379728.688758
16 Jan 2023 15:00:00.000,379705.748757
16 Jan 2023 15:01:00.000,379682.773011
16 Jan 2023 15:02:00.000,379659.761852
16 Jan 2023 15:03:00.000,379636.715613
16 Jan 2023 15:04:00.000,379613.634626
16 Jan 2023 15:05:00.000,379590.519225
16 Jan 2023 15:06:00.000,379567.369745
16 Jan 2023 15:07:00.000,379544.186520
16 Jan 2023 15:08:00.000,379520.969886
16 Jan 2023 15:09:00.000,379497.720180
16 Jan 2023 15:10:00.000,379474.437738
16 Jan 2023 15:11:00.000,379451.122897
16 Jan 2023 15:12:00.000,379427.775996
16 Jan 2023 15:13:00.000,379404.397374
16 Jan 2023 15:14:00.000,379380.987369
16 Jan 2023 15:15:00.000,379357.546322
16 Jan 2023 15:16:00.000,379334.074572
16 Jan 2023 15:17:00.000,379310.572461
16 Jan 2023 15:18:00.000,379287.040330
16 Jan 2023 15:19:00.000,379263.478522
16 Jan 2023 15:20:00.000,379239.887379
16 Jan 2023 15:21:00.000,379216.267244
16 Jan 2023 15:22:00.000,379192.618461
16 Jan 2023 15:23:00.000,379168.941374
16 Jan 2023 15:24:00.000,379145.236328
16 Jan 2023 15:25:00.000,379121.503668
16 Jan 2023 15:26:00.000,379097.743741
16 Jan 2023 15:27:00.000,379073.956893
16 Jan 2023 15:28:00.000,379050.143470
16 Jan 2023 15:29:00.000,379026.303819
16 Jan 2023 15:30:00.000,379002.438290
16 Jan 2023 15:31:00.000,378978.547230
16 Jan 2023 15:32:00.000,378954.630987
16 Jan 2023 15:33:00.000,378930.689912
16 Jan 2023 15:34:00.000,378906.724355
16 Jan 2023 15:35:00.000,378882.734664
16 Jan 2023 15:36:00.000,378858.721192
16 Jan 2023 15:37:00.000,378834.684289
16 Jan 2023 15:38:00.000,378810.624307
16 Jan 2023 15:39:00.000,378786.541598
16 Jan 2023 15:40:00.000,378762.436514
16 Jan 2023 15:41:00.000,378738.309410
16 Jan 2023 15:42:00.000,378714.160636
16 Jan 2023 15:43:00.000,378689.990549
16 Jan 2023 15:44:00.000,378665.799502
16 Jan 2023 15:45:00.000,378641.587849
16 Jan 2023 15:46:00.000,378617.355945
16 Jan 2023 15:47:00.000,378593.104147
16 Jan 2023 15:48:00.000,378568.832809
16 Jan 2023 15:49:00.000,378544.542288
16 Jan 2023 15:50:00.000,378520.232940
16 Jan 2023 15:51:00.000,378495.905123
16 Jan 2023 15:52:00.000,378471.559194
16 Jan 2023 15:53:00.000,378447.195510
16 Jan 2023 15:54:00.000,378422.814429
16 Jan 2023 15:55:00.000,378398.416310
16 Jan 2023 15:56:00.000,378374.001511
16 Jan 2023 15:57:00.000,378349.570391
16 Jan 2023 15:58:00.000,378325.123310
16 Jan 2023 15:59:00.000,378300.660628
16 Jan 2023 16:00:00.000,378276.182704
16 Jan 2023 16:01:00.000,378251.689898
16 Jan 2023 16:02:00.000,378227.182572
16 Jan 2023 16:03:00.000,378202.661085
16 Jan 2023 16:04:00.000,378178.125800
16 Jan 2023 16:05:00.000,378153.577078
16 Jan 2023 16:06:00.000,378129.015280
16 Jan 2023 16:07:00.000,378104.440769
16 Jan 2023 16:08:00.000,378079.853906
16 Jan 2023 16:09:00.000,378055.255054
16 Jan 2023 16:10:00.000,378030.644577
16 Jan 2023 16:11:00.000,378006.022836
16 Jan 2023 16:12:00.000,377981.390196
16 Jan 2023 16:13:00.000,377956.747020
16 Jan 2023 16:14:00.000,377932.093671
16 Jan 2023 16:15:00.000,377907.430513
16 Jan 2023 16:16:00.000,377882.757911
16 Jan 2023 16:17:00.000,377858.076229
16 Jan 2023 16:18:00.000,377833.385832
16 Jan 2023 16:19:00.000,377808.687084
16 Jan 2023 16:20:00.000,377783.980350
16 Jan 2023 16:21:00.000,377759.265996
16 Jan 2023 16:22:00.000,377734.544386
16 Jan 2023 16:23:00.000,377709.815886
16 Jan 2023 16:24:00.000,377685.080862
16 Jan 2023 16:25:00.000,377660.339680
16 Jan 2023 16:26:00.000,377635.592705
16 Jan 2023 16:27:00.000,377610.840304
16 Jan 2023 16:28:00.000,377586.082842
16 Jan 2023 16:29:00.000,377561.320687
16 Jan 2023 16:30:00.000,377536.554204
16 Jan 2023 16:31:00.000,377511.783761
16 Jan 2023 16:32:00.000,377487.009723
16 Jan 2023 16:33:00.000,377462.232458
16 Jan 2023 16:34:00.000,377437.452333
16 Jan 2023 16:35:00.000,377412.669715
16 Jan 2023 16:36:00.000,377387.884970
16 Jan 2023 16:37:00.000,377363.098466
16 Jan 2023 16:38:00.000,377338.310570
16 Jan 2023 16:39:00.000,377313.521650
16 Jan 2023 16:40:00.000,377288.732073
16 Jan 2023 16:41:00.000,377263.942205
16 Jan 2023 16:42:00.000,377239.152416
16 Jan 2023 16:43:00.000,377214.363071
16 Jan 2023 16:44:00.000,377189.574539
16 Jan 2023 16:45:00.000,377164.787188
16 Jan 2023 16:46:00.000,377140.001384
16 Jan 2023 16:47:00.000,377115.217496
16 Jan 2023 16:48:00.000,377090.435891
16 Jan 2023 16:49:00.000,377065.656936
16 Jan 2023 16:50:00.000,377040.880999
16 Jan 2023 16:51:00.000,377016.108449
16 Jan 2023 16:52:00.000,376991.339652
16 Jan 2023 16:53:00.000,376966.574975
16 Jan 2023 16:54:00.000,376941.814787
16 Jan 2023 16:55:00.000,376917.059455
16 Jan 2023 16:56:00.000,376892.309346
16 Jan 2023 16:57:00.000,376867.564828
16 Jan 2023 16:58:00.000,376842.826268
16 Jan 2023 16:59:00.000,376818.094033
16 Jan 2023 17:00:00.000,376793.368490
16 Jan 2023 17:01:00.000,376768.650007
16 Jan 2023 17:02:00.000,376743.938951
16 Jan 2023 17:03:00.000,376719.235688
16 Jan 2023 17:04:00.000,376694.540585
16 Jan 2023 17:05:00.000,376669.854009
16 Jan 2023 17:06:00.000,376645.176326
16 Jan 2023 17:07:00.000,376620.507904
16 Jan 2023 17:08:00.000,376595.849108
16 Jan 2023 17:09:00.000,376571.200304
16 Jan 2023 17:10:00.000,376546.561859
16 Jan 2023 17:11:00.000,376521.934139
16 Jan 2023 17:12:00.000,376497.317510
16 Jan 2023 17:13:00.000,376472.712336
16 Jan 2023 17:14:00.000,376448.118985
16 Jan 2023 17:15:00.000,376423.537820
16 Jan 2023 17:16:00.000,376398.969207
16 Jan 2023 17:17:00.000,376374.413511
16 Jan 2023 17:18:00.000,376349.871097
16 Jan 2023 17:19:00.000,376325.342329
16 Jan 2023 17:20:00.000,376300.827571
16 Jan 2023 17:21:00.000,376276.327189
16 Jan 2023 17:22:00.000,376251.841545
16 Jan 2023 17:23:00.000,376227.371003
16 Jan 2023 17:24:00.000,376202.915928
16 Jan 2023 17:25:00.000,376178.476682
16 Jan 2023 17:26:00.000,376154.053627
16 Jan 2023 17:27:00.000,376129.647128
16 Jan 2023 17:28:00.000,376105.257546
16 Jan 2023 17:29:00.000,376080.885243
16 Jan 2023 17:30:00.000,376056.530582
16 Jan 2023 17:31:00.000,376032.193925
16 Jan 2023 17:32:00.000,376007.875631
16 Jan 2023 17:33:00.000,375983.576064
16 Jan 2023 17:34:00.000,375959.295583
16 Jan 2023 17:35:00.000,375935.034549
16 Jan 2023 17:36:00.000,375910.793322
16 Jan 2023 17:37:00.000,375886.572262
16 Jan 2023 17:38:00.000,375862.371729
16 Jan 2023 17:39:00.000,375838.192082
16 Jan 2023 17:40:00.000,375814.033680
16 Jan 2023 17:41:00.000,375789.896881
16 Jan 2023 17:42:00.000,375765.782043
16 Jan 2023 17:43:00.000,375741.689525
16 Jan 2023 17:44:00.000,375717.619684
16 Jan 2023 17:45:00.000,375693.572877
16 Jan 2023 17:46:00.000,375669.549460
16 Jan 2023 17:47:00.000,375645.549790
16 Jan 2023 17:48:00.000,375621.574224
16 Jan 2023 17:49:00.000,375597.623116
16 Jan 2023 17:50:00.000,375573.696822
16 Jan 2023 17:51:00.000,375549.795696
16 Jan 2023 17:52:00.000,375525.920094
16 Jan 2023 17:53:00.000,375502.070368
16 Jan 2023 17:54:00.000,375478.246872
16 Jan 2023 17:55:00.000,375454.449960
16 Jan 2023 17:56:00.000,375430.679984
16 Jan 2023 17:57:00.000,375406.937296
16 Jan 2023 17:58:00.000,375383.222249
16 Jan 2023 17:59:00.000,375359.535192
16 Jan 2023 18:00:00.000,375335.876477
16 Jan 2023 18:01:00.000,375312.246455
16 Jan 2023 18:02:00.000,375288.645475
16 Jan 2023 18:03:00.000,375265.073886
16 Jan 2023 18:04:00.000,375241.532038
16 Jan 2023 18:05:00.000,375218.020278
16 Jan 2023 18:06:00.000,375194.538956
16 Jan 2023 18:07:00.000,375171.088417
16 Jan 2023 18:08:00.000,375147.669009
16 Jan 2023 18:09:00.000,375124.281078
16 Jan 2023 18:10:00.000,375100.924970
16 Jan 2023 18:11:00.000,375077.601030
16 Jan 2023 18:12:00.000,375054.309603
16 Jan 2023 18:13:00.000,375031.051033
16 Jan 2023 18:14:00.000,375007.825663
16 Jan 2023 18:15:00.000,374984.633837
16 Jan 2023 18:16:00.000,374961.475897
16 Jan 2023 18:17:00.000,374938.352185
16 Jan 2023 18:18:00.000,374915.263042
16 Jan 2023 18:19:00.000,374892.208809
16 Jan 2023 18:20:00.000,374869.189826
16 Jan 2023 18:21:00.000,374846.206432
16 Jan 2023 18:22:00.000,374823.258967
16 Jan 2023 18:23:00.000,374800.347768
16 Jan 2023 18:24:00.000,374777.473174
16 Jan 2023 18:25:00.000,374754.635520
16 Jan 2023 18:26:00.000,374731.835145
16 Jan 2023 18:27:00.000,374709.072383
16 Jan 2023 18:28:00.000,374686.347570
16 Jan 2023 18:29:00.000,374663.661039
16 Jan 2023 18:30:00.000,374641.013126
16 Jan 2023 18:31:00.000,374618.404162
16 Jan 2023 18:32:00.000,374595.834481
16 Jan 2023 18:33:00.000,374573.304414
16 Jan 2023 18:34:00.000,374550.814292
16 Jan 2023 18:35:00.000,374528.364446
16 Jan 2023 18:36:00.000,374505.955206
16 Jan 2023 18:37:00.000,374483.586899
16 Jan 2023 18:38:00.000,374461.259856
16 Jan 2023 18:39:00.000,374438.974402
16 Jan 2023 18:40:00.000,374416.730866
16 Jan 2023 18:41:00.000,374394.529573
16 Jan 2023 18:42:00.000,374372.370849
16 Jan 2023 18:43:00.000,374350.255018
16 Jan 2023 18:44:00.000,374328.182404
16 Jan 2023 18:45:00.000,374306.153330
16 Jan 2023 18:46:00.000,374284.168119
16 Jan 2023 18:47:00.000,374262.227093
16 Jan 2023 18:48:00.000,374240.330571
16 Jan 2023 18:49:00.000,374218.478875
16 Jan 2023 18:50:00.000,374196.672324
16 Jan 2023 18:51:00.000,374174.911236
16 Jan 2023 18:52:00.000,374153.195928
16 Jan 2023 18:53:00.000,374131.526719
16 Jan 2023 18:54:00.000,374109.903923
16 Jan 2023 18:55:00.000,374088.327856
16 Jan 2023 18:56:00.000,374066.798833
16 Jan 2023 18:57:00.000,374045.317167
16 Jan 2023 18:58:00.000,374023.883171
16 Jan 2023 18:59:00.000,374002.497158
16 Jan 2023 19:00:00.000,373981.159437
16 Jan 2023 19:01:00.000,373959.870320
16 Jan 2023 19:02:00.000,373938.630116
16 Jan 2023 19:03:00.000,373917.439133
16 Jan 2023 19:04:00.000,373896.297679
16 Jan 2023 19:05:00.000,373875.206061
16 Jan 2023 19:06:00.000,373854.164585
16 Jan 2023 19:07:00.000,373833.173557
16 Jan 2023 19:08:00.000,373812.233279
16 Jan 2023 19:09:00.000,373791.344056
16 Jan 2023 19:10:00.000,373770.506189
16 Jan 2023 19:11:00.000,373749.719981
16 Jan 2023 19:12:00.000,373728.985731
16 Jan 2023 19:13:00.000,373708.303740
16 Jan 2023 19:14:00.000,373687.674306
16 Jan 2023 19:15:00.000,373667.097727
16 Jan 2023 19:16:00.000,373646.574300
16 Jan 2023 19:17:00.000,373626.104320
16 Jan 2023 19:18:00.000,373605.688083
16 Jan 2023 19:19:00.000,373585.325883
16 Jan 2023 19:20:00.000,373565.018012
16 Jan 2023 19:21:00.000,373544.764763
16 Jan 2023 19:22:00.000,373524.566426
16 Jan 2023 19:23:00.000,373504.423292
16 Jan 2023 19:24:00.000,373484.335651
16 Jan 2023 19:25:00.000,373464.303789
16 Jan 2023 19:26:00.000,373444.327995
16 Jan 2023 19:27:00.000,373424.408554
16 Jan 2023 19:28:00.000,373404.545752
16 Jan 2023 19:29:00.000,373384.739872
16 Jan 2023 19:30:00.000,373364.991198
16 Jan 2023 19:31:00.000,373345.300012
16 Jan 2023 19:32:00.000,373325.666596
16 Jan 2023 19:33:00.000,373306.091228
16 Jan 2023 19:34:00.000,373286.574188
16 Jan 2023 19:35:00.000,373267.115755
16 Jan 2023 19:36:00.000,373247.716204
16 Jan 2023 19:37:00.000,373228.375812
16 Jan 2023 19:38:00.000,373209.094853
16 Jan 2023 19:39:00.000,373189.873602
16 Jan 2023 19:40:00.000,373170.712331
16 Jan 2023 19:41:00.000,373151.611312
16 Jan 2023 19:42:00.000,373132.570814
16 Jan 2023 19:43:00.000,373113.591108
16 Jan 2023 19:44:00.000,373094.672462
16 Jan 2023 19:45:00.000,373075.815143
16 Jan 2023 19:46:00.000,373057.019417
16 Jan 2023 19:47:00.000,373038.285550
16 Jan 2023 19:48:00.000,373019.613804
16 Jan 2023 19:49:00.000,373001.004443
16 Jan 2023 19:50:00.000,372982.457730
16 Jan 2023 19:51:00.000,372963.973923
16 Jan 2023 19:52:00.000,372945.553282
16 Jan 2023 19:53:00.000,372927.196067
16 Jan 2023 19:54:00.000,372908.902534
16 Jan 2023 19:55:00.000,372890.672938
16 Jan 2023 19:56:00.000,372872.507536
16 Jan 2023 19:57:00.000,372854.406580
16 Jan 2023 19:58:00.000,372836.370323
16 Jan 2023 19:59:00.000,372818.399016
16 Jan 2023 20:00:00.000,372800.492910
16 Jan 2023 20:01:00.000,372782.652253
16 Jan 2023 20:02:00.000,372764.877294
16 Jan 2023 20:03:00.000,372747.168279
16 Jan 2023 20:04:00.000,372729.525453
16 Jan 2023 20:05:00.000,372711.949061
16 Jan 2023 20:06:00.000,372694.439345
16 Jan 2023 20:07:00.000,372676.996549
16 Jan 2023 20:08:00.000,372659.620911
16 Jan 2023 20:09:00.000,372642.312672
16 Jan 2023 20:10:00.000,372625.072070
16 Jan 2023 20:11:00.000,372607.899341
16 Jan 2023 20:12:00.000,372590.794722
16 Jan 2023 20:13:00.000,372573.758447
16 Jan 2023 20:14:00.000,372556.790749
16 Jan 2023 20:15:00.000,372539.891861
16 Jan 2023 20:16:00.000,372523.062012
16 Jan 2023 20:17:00.000,372506.301434
16 Jan 2023 20:18:00.000,372489.610352
16 Jan 2023 20:19:00.000,372472.988996
16 Jan 2023 20:20:00.000,372456.437590
16 Jan 2023 20:21:00.000,372439.956360
16 Jan 2023 20:22:00.000,372423.545527
16 Jan 2023 20:23:00.000,372407.205315
16 Jan 2023 20:24:00.000,372390.935943
16 Jan 2023 20:25:00.000,372374.737631
16 Jan 2023 20:26:00.000,372358.610598
16 Jan 2023 20:27:00.000,372342.555059
16 Jan 2023 20:28:00.000,372326.571231
16 Jan 2023 20:29:00.000,372310.659327
16 Jan 2023 20:30:00.000,372294.819560
16 Jan 2023 20:31:00.000,372279.052142
16 Jan 2023 20:32:00.000,372263.357283
16 Jan 2023 20:33:00.000,372247.735192
16 Jan 2023 20:34:00.000,372232.186077
16 Jan 2023 20:35:00.000,372216.710143
16 Jan 2023 20:36:00.000,372201.307595
16 Jan 2023 20:37:00.000,372185.978638
16 Jan 2023 20:38:00.000,372170.723473
16 Jan 2023 20:39:00.000,372155.542301
16 Jan 2023 20:40:00.000,372140.435321
16 Jan 2023 20:41:00.000,372125.402733
16 Jan 2023 20:42:00.000,372110.444732
16 Jan 2023 20:43:00.000,372095.561514
16 Jan 2023 20:44:00.000,372080.753273
16 Jan 2023 20:45:00.000,372066.020203
16 Jan 2023 20:46:00.000,372051.362493
16 Jan 2023 20:47:00.000,372036.780334
16 Jan 2023 20:48:00.000,372022.273915
16 Jan 2023 20:49:00.000,372007.843423
16 Jan 2023 20:50:00.000,371993.489043
16 Jan 2023 20:51:00.000,371979.210961
16 Jan 2023 20:52:00.000,371965.009358
16 Jan 2023 20:53:00.000,371950.884417
16 Jan 2023 20:54:00.000,371936.836318
16 Jan 2023 20:55:00.000,371922.865240
16 Jan 2023 20:56:00.000,371908.971359
16 Jan 2023 20:57:00.000,371895.154853
16 Jan 2023 20:58:00.000,371881.415895
16 Jan 2023 20:59:00.000,371867.754659
16 Jan 2023 21:00:00.000,371854.171316
16 Jan 2023 21:01:00.000,371840.666037
16 Jan 2023 21:02:00.000,371827.238990
16 Jan 2023 21:03:00.000,371813.890343
16 Jan 2023 21:04:00.000,371800.620263
16 Jan 2023 21:05:00.000,371787.428912
16 Jan 2023 21:06:00.000,371774.316456
16 Jan 2023 21:07:00.000,371761.283054
16 Jan 2023 21:08:00.000,371748.328868
16 Jan 2023 21:09:00.000,371735.454056
16 Jan 2023 21:10:00.000,371722.658775
16 Jan 2023 21:11:00.000,371709.943181
16 Jan 2023 21:12:00.000,371697.307429
16 Jan 2023 21:13:00.000,371684.751672
